norssi_344	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/830
norssi_4	wikidata	https://www.wikidata.org/wiki/Q11857026
norssi_1558	wikidata	https://www.wikidata.org/wiki/Q11901467
norssi_2170	wikidata	https://www.wikidata.org/wiki/Q5405390
norssi_2170	image	http://commons.wikimedia.org/wiki/Special:FilePath/Reino%20Castr%C3%A9n.jpg
norssi_5937	wikidata	https://www.wikidata.org/wiki/Q26922041
norssi_6400	wikidata	https://www.wikidata.org/wiki/Q9384374
norssi_58	wikidata	https://www.wikidata.org/wiki/Q20254159
norssi_3685	wikidata	https://www.wikidata.org/wiki/Q11868745
norssi_4003	wikidata	https://www.wikidata.org/wiki/Q11886263
norssi_4003	image	http://commons.wikimedia.org/wiki/Special:FilePath/Paavo-Einio-Paul-Anka-1959.jpg
norssi_4003	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/1073
norssi_3998	wikidata	https://www.wikidata.org/wiki/Q16171280
norssi_3998	image	http://commons.wikimedia.org/wiki/Special:FilePath/Gregorius%20Ekholm.jpg
norssi_2886	wikidata	https://www.wikidata.org/wiki/Q16298041
norssi_33	wikidata	https://www.wikidata.org/wiki/Q5491877
norssi_6087	wikidata	https://www.wikidata.org/wiki/Q23870333
norssi_180	wikidata	https://www.wikidata.org/wiki/Q466373
norssi_180	VIAF	https://viaf.org/viaf/15140193
norssi_180	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/2881
norssi_2377	wikidata	https://www.wikidata.org/wiki/Q2820019
norssi_2377	image	http://commons.wikimedia.org/wiki/Special:FilePath/Aarne%20ervi%201961.jpg
norssi_2377	VIAF	https://viaf.org/viaf/18341255
norssi_2377	ULAN	http://vocab.getty.edu/page/ulan/500063829
norssi_2377	Kansallisbiografia	http://www.kansallisbiografia.fi/kb/artikkeli/1415
norssi_6340	wikidata	https://www.wikidata.org/wiki/Q11858278
norssi_3567	wikidata	https://www.wikidata.org/wiki/Q6792790
norssi_3567	image	http://commons.wikimedia.org/wiki/Special:FilePath/MauriFaven.jpg
